workerid,response6,response7,response4,response5,response2,response3,response1,response8,response9,pref9,obj1,obj3,obj2,ambiguous,slide_number,condition,trial_type,pref8,item,numFeatures,pref1,pref2,pref3,pref4,pref5,pref6,pref7,language,enjoyment,gender,age,comments,assess,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
3,0.05,NA,0.05,0.05,1,0.05,1,NA,NA,NA,111,323,323,False,16,121212,multi_slider,NA,1700,6,blue,cloud,square,striped,green,solid,NA,english,2,Female,32,,Yes,2,Mac,900,1440,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3G5F9DBFOQTFD55JEKXG1IE7GTNVHK,3,Submitted,Fri Dec 21 02:15:26 PST 2018,Thu Dec 20 09:30:01 PST 2018,Thu Dec 20 09:35:26 PST 2018,,,,,,[],5.3767
3,NA,NA,0.95,1,0.05,0.05,0.05,NA,NA,NA,122,212,212,True,17,321212,multi_slider,NA,1109,5,circle,red,solid,striped,cloud,NA,NA,english,2,Female,32,,Yes,2,Mac,900,1440,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3G5F9DBFOQTFD55JEKXG1IE7GTNVHK,3,Submitted,Fri Dec 21 02:15:26 PST 2018,Thu Dec 20 09:30:01 PST 2018,Thu Dec 20 09:35:26 PST 2018,,,,,,[],5.3767
4,0.2,0.15,0.25,0.15,0.25,0.8,0.85,NA,NA,NA,122,331,123,True,3,112121,multi_slider,NA,626,7,cloud,blue,striped,square,green,polka-dotted,red,english,1,Female,38,,Yes,4,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3PPTZCWALRG9ZI9WY79DV2J4VROZQJ,4,Submitted,Fri Dec 21 02:20:09 PST 2018,Thu Dec 20 09:13:31 PST 2018,Thu Dec 20 09:40:09 PST 2018,,,,,,[],3.435583333333333
4,0.75,NA,0.15,0.15,0.1,0.75,0.75,NA,NA,NA,222,311,311,False,4,121212,multi_slider,NA,1676,6,striped,solid,circle,square,blue,red,NA,english,1,Female,38,,Yes,4,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3PPTZCWALRG9ZI9WY79DV2J4VROZQJ,4,Submitted,Fri Dec 21 02:20:09 PST 2018,Thu Dec 20 09:13:31 PST 2018,Thu Dec 20 09:40:09 PST 2018,,,,,,[],3.435583333333333
4,0.1,NA,0.75,0.85,0.1,0.8,0.8,NA,NA,NA,232,213,211,True,5,321112,multi_slider,NA,421,6,green,circle,polka-dotted,blue,red,solid,NA,english,1,Female,38,,Yes,4,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3PPTZCWALRG9ZI9WY79DV2J4VROZQJ,4,Submitted,Fri Dec 21 02:20:09 PST 2018,Thu Dec 20 09:13:31 PST 2018,Thu Dec 20 09:40:09 PST 2018,,,,,,[],3.435583333333333
4,0.9,0.8,0.75,0.85,0.85,0.05,0.8,NA,NA,NA,233,113,323,True,6,113211,multi_slider,NA,1358,7,circle,striped,green,polka-dotted,solid,cloud,square,english,1,Female,38,,Yes,4,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3PPTZCWALRG9ZI9WY79DV2J4VROZQJ,4,Submitted,Fri Dec 21 02:20:09 PST 2018,Thu Dec 20 09:13:31 PST 2018,Thu Dec 20 09:40:09 PST 2018,,,,,,[],3.435583333333333
4,NA,NA,0.05,NA,0.05,0.8,0.05,NA,NA,NA,223,222,223,True,7,213232,multi_slider,NA,2252,4,striped,green,red,circle,NA,NA,NA,english,1,Female,38,,Yes,4,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3PPTZCWALRG9ZI9WY79DV2J4VROZQJ,4,Submitted,Fri Dec 21 02:20:09 PST 2018,Thu Dec 20 09:13:31 PST 2018,Thu Dec 20 09:40:09 PST 2018,,,,,,[],3.435583333333333
4,0.1,NA,0.7,0.85,0.85,0.1,0.1,NA,NA,NA,213,131,213,False,8,212121,multi_slider,NA,911,6,solid,cloud,green,blue,polka-dotted,circle,NA,english,1,Female,38,,Yes,4,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3PPTZCWALRG9ZI9WY79DV2J4VROZQJ,4,Submitted,Fri Dec 21 02:20:09 PST 2018,Thu Dec 20 09:13:31 PST 2018,Thu Dec 20 09:40:09 PST 2018,,,,,,[],3.435583333333333
4,0.1,NA,0.05,0.85,0.8,0.05,0.85,NA,NA,NA,211,323,213,True,9,122121,multi_slider,NA,1804,6,striped,square,green,solid,blue,circle,NA,english,1,Female,38,,Yes,4,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3PPTZCWALRG9ZI9WY79DV2J4VROZQJ,4,Submitted,Fri Dec 21 02:20:09 PST 2018,Thu Dec 20 09:13:31 PST 2018,Thu Dec 20 09:40:09 PST 2018,,,,,,[],3.435583333333333
4,0.15,NA,0.85,0.9,0.8,0.1,0.15,NA,NA,NA,321,112,122,True,10,122112,multi_slider,NA,16,6,cloud,blue,striped,solid,square,red,NA,english,1,Female,38,,Yes,4,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3PPTZCWALRG9ZI9WY79DV2J4VROZQJ,4,Submitted,Fri Dec 21 02:20:09 PST 2018,Thu Dec 20 09:13:31 PST 2018,Thu Dec 20 09:40:09 PST 2018,,,,,,[],3.435583333333333
4,0.75,NA,0.1,0.15,0.1,0.85,0.85,NA,NA,NA,321,233,331,True,11,212112,multi_slider,NA,1721,6,green,polka-dotted,circle,square,blue,striped,NA,english,1,Female,38,,Yes,4,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3PPTZCWALRG9ZI9WY79DV2J4VROZQJ,4,Submitted,Fri Dec 21 02:20:09 PST 2018,Thu Dec 20 09:13:31 PST 2018,Thu Dec 20 09:40:09 PST 2018,,,,,,[],3.435583333333333
4,NA,NA,0.1,0.1,0.9,0.1,0.85,NA,NA,NA,331,233,233,True,12,123212,multi_slider,NA,1865,5,square,blue,circle,polka-dotted,green,NA,NA,english,1,Female,38,,Yes,4,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3PPTZCWALRG9ZI9WY79DV2J4VROZQJ,4,Submitted,Fri Dec 21 02:20:09 PST 2018,Thu Dec 20 09:13:31 PST 2018,Thu Dec 20 09:40:09 PST 2018,,,,,,[],3.435583333333333
4,0.8,0.85,0.75,0.85,0.85,0.9,0.85,0.9,0.8,cloud,133,312,221,False,13,111111,multi_slider,polka-dotted,1266,9,red,striped,square,solid,green,circle,blue,english,1,Female,38,,Yes,4,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3PPTZCWALRG9ZI9WY79DV2J4VROZQJ,4,Submitted,Fri Dec 21 02:20:09 PST 2018,Thu Dec 20 09:13:31 PST 2018,Thu Dec 20 09:40:09 PST 2018,,,,,,[],3.435583333333333
4,0.1,NA,0.1,0.9,0.9,0.1,0.85,NA,NA,NA,323,212,323,False,14,212121,multi_slider,NA,943,6,solid,red,striped,green,circle,square,NA,english,1,Female,38,,Yes,4,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3PPTZCWALRG9ZI9WY79DV2J4VROZQJ,4,Submitted,Fri Dec 21 02:20:09 PST 2018,Thu Dec 20 09:13:31 PST 2018,Thu Dec 20 09:40:09 PST 2018,,,,,,[],3.435583333333333
4,NA,NA,0.85,0.1,0.05,0.85,0.85,NA,NA,NA,323,313,333,True,15,323211,multi_slider,NA,2222,5,polka-dotted,green,solid,striped,square,NA,NA,english,1,Female,38,,Yes,4,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3PPTZCWALRG9ZI9WY79DV2J4VROZQJ,4,Submitted,Fri Dec 21 02:20:09 PST 2018,Thu Dec 20 09:13:31 PST 2018,Thu Dec 20 09:40:09 PST 2018,,,,,,[],3.435583333333333
4,0.8,NA,0.1,0.85,0.8,0.05,0.15,NA,NA,NA,331,222,331,False,16,212121,multi_slider,NA,944,6,polka-dotted,striped,square,blue,circle,red,NA,english,1,Female,38,,Yes,4,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3PPTZCWALRG9ZI9WY79DV2J4VROZQJ,4,Submitted,Fri Dec 21 02:20:09 PST 2018,Thu Dec 20 09:13:31 PST 2018,Thu Dec 20 09:40:09 PST 2018,,,,,,[],3.435583333333333
4,0.75,0.75,0.75,0.1,0.15,0.85,0.85,NA,NA,NA,323,212,112,True,17,111212,multi_slider,NA,1909,7,cloud,solid,circle,striped,red,green,square,english,1,Female,38,,Yes,4,Windows,768,1366,Chrome,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3PPTZCWALRG9ZI9WY79DV2J4VROZQJ,4,Submitted,Fri Dec 21 02:20:09 PST 2018,Thu Dec 20 09:13:31 PST 2018,Thu Dec 20 09:40:09 PST 2018,,,,,,[],3.435583333333333
5,0.95,0.95,0.85,0.9,0.9,0.05,0.05,0.9,0.9,square,111,332,223,False,3,111111,multi_slider,blue,1268,9,circle,red,solid,striped,cloud,polka-dotted,green,English ,1,Female,27,,Yes,2,an unknown OS,1024,768,Safari,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3ZR9AIQJUC558SG8WGP8M0FDHSQ04D,5,Submitted,Fri Dec 21 02:28:48 PST 2018,Thu Dec 20 09:45:23 PST 2018,Thu Dec 20 09:48:48 PST 2018,,,,,,[],3.335166666666667
5,0.9,0.95,0.1,0.1,0.95,0.95,0.8,NA,NA,NA,232,321,121,True,4,111212,multi_slider,NA,1938,7,cloud,polka-dotted,red,blue,striped,square,circle,English ,1,Female,27,,Yes,2,an unknown OS,1024,768,Safari,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3ZR9AIQJUC558SG8WGP8M0FDHSQ04D,5,Submitted,Fri Dec 21 02:28:48 PST 2018,Thu Dec 20 09:45:23 PST 2018,Thu Dec 20 09:48:48 PST 2018,,,,,,[],3.335166666666667
5,0.95,0.15,0.95,0.95,0.9,0.95,0,0.95,NA,NA,113,332,211,True,5,211111,multi_slider,polka-dotted,493,8,solid,square,red,cloud,green,blue,circle,English ,1,Female,27,,Yes,2,an unknown OS,1024,768,Safari,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3ZR9AIQJUC558SG8WGP8M0FDHSQ04D,5,Submitted,Fri Dec 21 02:28:48 PST 2018,Thu Dec 20 09:45:23 PST 2018,Thu Dec 20 09:48:48 PST 2018,,,,,,[],3.335166666666667
5,NA,NA,0.9,NA,0.05,0,0,NA,NA,NA,332,322,322,True,6,323212,multi_slider,NA,193,4,striped,square,red,polka-dotted,NA,NA,NA,English ,1,Female,27,,Yes,2,an unknown OS,1024,768,Safari,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3ZR9AIQJUC558SG8WGP8M0FDHSQ04D,5,Submitted,Fri Dec 21 02:28:48 PST 2018,Thu Dec 20 09:45:23 PST 2018,Thu Dec 20 09:48:48 PST 2018,,,,,,[],3.335166666666667
5,0.95,NA,0.15,0.05,0.05,0.9,0.05,NA,NA,NA,112,323,323,False,7,121212,multi_slider,NA,1651,6,square,green,cloud,striped,solid,red,NA,English ,1,Female,27,,Yes,2,an unknown OS,1024,768,Safari,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3ZR9AIQJUC558SG8WGP8M0FDHSQ04D,5,Submitted,Fri Dec 21 02:28:48 PST 2018,Thu Dec 20 09:45:23 PST 2018,Thu Dec 20 09:48:48 PST 2018,,,,,,[],3.335166666666667
5,0.1,NA,0.9,0.15,0.9,0,0.9,NA,NA,NA,312,231,312,False,8,212121,multi_slider,NA,910,6,circle,polka-dotted,solid,blue,square,red,NA,English ,1,Female,27,,Yes,2,an unknown OS,1024,768,Safari,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3ZR9AIQJUC558SG8WGP8M0FDHSQ04D,5,Submitted,Fri Dec 21 02:28:48 PST 2018,Thu Dec 20 09:45:23 PST 2018,Thu Dec 20 09:48:48 PST 2018,,,,,,[],3.335166666666667
5,0.9,NA,0.05,0.2,0.05,0.25,0.95,NA,NA,NA,112,232,332,True,9,321112,multi_slider,NA,417,6,cloud,solid,polka-dotted,red,circle,square,NA,English ,1,Female,27,,Yes,2,an unknown OS,1024,768,Safari,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3ZR9AIQJUC558SG8WGP8M0FDHSQ04D,5,Submitted,Fri Dec 21 02:28:48 PST 2018,Thu Dec 20 09:45:23 PST 2018,Thu Dec 20 09:48:48 PST 2018,,,,,,[],3.335166666666667
5,0.9,0.9,0.2,0.05,0.9,0.45,0.95,NA,NA,NA,321,232,212,True,10,121112,multi_slider,NA,997,7,square,striped,solid,circle,red,polka-dotted,blue,English ,1,Female,27,,Yes,2,an unknown OS,1024,768,Safari,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3ZR9AIQJUC558SG8WGP8M0FDHSQ04D,5,Submitted,Fri Dec 21 02:28:48 PST 2018,Thu Dec 20 09:45:23 PST 2018,Thu Dec 20 09:48:48 PST 2018,,,,,,[],3.335166666666667
5,NA,NA,0.85,NA,0,0.3,0,NA,NA,NA,221,223,221,True,11,322132,multi_slider,NA,1778,4,striped,circle,blue,green,NA,NA,NA,English ,1,Female,27,,Yes,2,an unknown OS,1024,768,Safari,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3ZR9AIQJUC558SG8WGP8M0FDHSQ04D,5,Submitted,Fri Dec 21 02:28:48 PST 2018,Thu Dec 20 09:45:23 PST 2018,Thu Dec 20 09:48:48 PST 2018,,,,,,[],3.335166666666667
5,0.9,0.9,0.9,0.25,0.9,0.9,0.2,0.9,NA,NA,223,132,331,True,12,111112,multi_slider,cloud,2123,8,circle,green,blue,striped,polka-dotted,red,square,English ,1,Female,27,,Yes,2,an unknown OS,1024,768,Safari,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3ZR9AIQJUC558SG8WGP8M0FDHSQ04D,5,Submitted,Fri Dec 21 02:28:48 PST 2018,Thu Dec 20 09:45:23 PST 2018,Thu Dec 20 09:48:48 PST 2018,,,,,,[],3.335166666666667
5,0.85,0.9,0.95,0.15,0.25,1,0.7,NA,NA,NA,212,131,222,True,13,112121,multi_slider,NA,628,7,solid,red,cloud,blue,circle,striped,polka-dotted,English ,1,Female,27,,Yes,2,an unknown OS,1024,768,Safari,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3ZR9AIQJUC558SG8WGP8M0FDHSQ04D,5,Submitted,Fri Dec 21 02:28:48 PST 2018,Thu Dec 20 09:45:23 PST 2018,Thu Dec 20 09:48:48 PST 2018,,,,,,[],3.335166666666667
5,NA,NA,0.25,0.95,0.05,0.05,0.9,NA,NA,NA,333,233,133,True,14,323211,multi_slider,NA,2216,5,square,green,polka-dotted,circle,cloud,NA,NA,English ,1,Female,27,,Yes,2,an unknown OS,1024,768,Safari,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3ZR9AIQJUC558SG8WGP8M0FDHSQ04D,5,Submitted,Fri Dec 21 02:28:48 PST 2018,Thu Dec 20 09:45:23 PST 2018,Thu Dec 20 09:48:48 PST 2018,,,,,,[],3.335166666666667
5,0.6,NA,0.95,0.2,0.95,0.2,0.2,NA,NA,NA,112,223,223,False,15,121212,multi_slider,NA,1695,6,striped,cloud,circle,red,green,solid,NA,English ,1,Female,27,,Yes,2,an unknown OS,1024,768,Safari,3L55D8AUFAS2D7RF611X87PXGEUYC1,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:29 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:29 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3L55D8AUFAS2D7RF611X87PXGEUYC1,3ZR9AIQJUC558SG8WGP8M0FDHSQ04D,5,Submitted,Fri Dec 21 02:28:48 PST 2018,Thu Dec 20 09:45:23 PST 2018,Thu Dec 20 09:48:48 PST 2018,,,,,,[],3.335166666666667
